gene_name	logFC	AveExpr	t	P.Value	adj.P.Val	B
RETREG2	1.60597583712114	8.87446942316032	9.8234813681529	4.25007695815968e-08	2.25038338835348e-06	8.95001123187313
SLC9B1	-1.31048932785163	3.08026763805502	-9.78637265544618	4.47452078569596e-08	2.3348276610331e-06	8.89798903274735
OR52K3P	2.62868312969524	6.4194860676373	9.76052567333282	4.63821095133554e-08	2.39510784323668e-06	8.86166241724109
ND4	1.59068645216503	13.6221191187851	9.7579809848131	4.65466449510851e-08	2.39682543996049e-06	8.85808188963388
MAP1S	1.39768795895164	5.65809041089064	9.75279207082161	4.68840611395509e-08	2.40318251472558e-06	8.85077850144675
RILP	2.94976812734106	7.99841087028332	9.74558664441776	4.73568859182645e-08	2.4155485428529e-06	8.84063180171441
YY1AP1	1.42048509369479	10.6745277916749	9.73453501144	4.80918932615086e-08	2.4432331994605e-06	8.82505739232153
PCLAF	-1.23961361557959	5.09835802919892	-9.73390919491099	4.81338723506023e-08	2.4432331994605e-06	8.82417505052252
ALDOC	2.19810807276651	5.36641946249736	9.72105468040091	4.90047384593333e-08	2.48140013043352e-06	8.80604154062496
MEN1	1.4576185466525	5.80929871024215	9.71720454581072	4.92687972164886e-08	2.48271895538741e-06	8.80060659744092
CIDEB	1.83707582140986	7.0610512686759	9.71463071978385	4.94461573766609e-08	2.48565237395639e-06	8.79697237969127
RNF185	2.04803234260557	6.64069215591085	9.68716240119842	5.1381443539136e-08	2.56440113663506e-06	8.7581402762963
CMTM5	2.05057509997826	5.20904759159943	9.67081646553063	5.2570851002381e-08	2.6175014167343e-06	8.73499100097817
LINC00328	-3.29215649128707	3.90760908344491	-9.65934969001891	5.34225242674471e-08	2.64727007426955e-06	8.71873337447321
TSHZ3	1.36530106283155	5.63042870030895	9.65484090517964	5.37613780387726e-08	2.6577485038978e-06	8.71233667669254
LOC105376486	-1.79650828183359	4.54395488332257	-9.62405410136846	5.61365289919363e-08	2.71462115039641e-06	8.66859645673881
TRIM26	1.28488026203783	6.27891983199164	9.62141449164158	5.63452545948446e-08	2.71472217403614e-06	8.66484116902616
COPS6	1.02762509114143	7.55130350436329	9.61163693206289	5.71255632035024e-08	2.71903252572384e-06	8.65092395867303
ZNF394	1.00425841073241	6.74652314557657	9.61030827130616	5.72324741045742e-08	2.71903252572384e-06	8.64903191563452
RBM22	1.13031894636142	8.20000297915927	9.60966430429111	5.72843668596893e-08	2.71903252572384e-06	8.64811481879283
TBC1D10B	1.61116779599364	6.29665104547443	9.60109022973617	5.79800359122068e-08	2.73648241902931e-06	8.63589961063005
CNPPD1	2.38132243525086	8.44892189270987	9.58623433629769	5.92065486417133e-08	2.75889292963552e-06	8.61471481281714
RAB43	1.16501036800267	6.09533053636638	9.57733205935802	5.99546020627181e-08	2.76602681408062e-06	8.60200777258052
ORAI3	1.2054737841011	8.25947319925234	9.57722591443833	5.99635812119096e-08	2.76602681408062e-06	8.60185620687666
MPST	1.80422687306054	6.46286553025505	9.55897846704401	6.15284551660456e-08	2.81492682384659e-06	8.57578106179248
ELF4	1.24195027989585	8.46772419259585	9.55211251608173	6.21283605866871e-08	2.82996038986783e-06	8.56595980418642
CCDC159	1.03380678594961	5.75748899325628	9.53913038957062	6.32795676651501e-08	2.86689264214567e-06	8.54737484828369
SIRPB1	1.53092758299403	5.21809734298627	9.53832828314701	6.3351428819344e-08	2.86689264214567e-06	8.5462259270021
EFNA4	1.06702090428713	5.39710475965936	9.5273648338134	6.43423167082575e-08	2.87432422091578e-06	8.53051460918955
XNDC1N	-1.01050127547951	4.2851916140136	-9.5222476722323	6.4810388599995e-08	2.88904770720747e-06	8.52317661079129
CDC42EP2	1.41982101914005	5.31815258658468	9.5094741209221	6.59945232981496e-08	2.91301765271453e-06	8.50484607443902
MXRA7	1.00150575946027	4.83226030333805	9.5061522617003	6.6306186614509e-08	2.9183115298563e-06	8.50007596695375
RCOR3	1.42716322236338	6.96134102962976	9.49994442478096	6.68927823426202e-08	2.93793100048788e-06	8.49115822115991
GMDS-DT	-1.10547375189154	3.22160514883123	-9.49388701748247	6.74704362558655e-08	2.95707613691148e-06	8.48245224225167
LYSMD2	1.36786868738761	10.8447345844977	9.45722998754847	7.10801859457025e-08	3.05747389525618e-06	8.42967570592027
UTP4	1.05131381575052	6.7328495604605	9.45332516997942	7.14765258942796e-08	3.06819605598037e-06	8.42404452995458
CYB561D2	1.14903856910364	5.98990329434169	9.44852691466222	7.19667407232879e-08	3.08289557488549e-06	8.41712247349456
RTL8C	1.28414069336539	7.34017565744593	9.42799835775758	7.41043870208068e-08	3.15503208577158e-06	8.38747710606045
LOC100505874	-1.89796435125419	3.96105700967409	-9.41529991233947	7.54600807345795e-08	3.18673725563724e-06	8.36911447264454
H3C10	5.15511922466009	6.65296536032423	9.40756115527704	7.62990670868044e-08	3.20917568057442e-06	8.35791452103608
KLHDC3	1.39099487142613	5.99036956694427	9.39255783321072	7.79537478966251e-08	3.26560895677812e-06	8.33618082110235
CAPG	2.03452957780151	8.60616351940372	9.38779961352509	7.84863821774195e-08	3.26560895677812e-06	8.32928256289038
TBC1D20	1.72076856997641	5.90709088292648	9.38655560246068	7.86262677750661e-08	3.26560895677812e-06	8.32747861022985
RELA	1.38800363658467	6.60498620245978	9.38557675389548	7.87365211992807e-08	3.26560895677812e-06	8.32605904407344
HEXIM2	1.39865973148714	5.02596606618615	9.38227694612436	7.91093992352218e-08	3.27456406120079e-06	8.32127269582818
LOC105377458	-2.98369291939816	4.10067819456746	-9.37977652456888	7.93931852462933e-08	3.27980322892707e-06	8.31764499660979
ESF1	-2.02960520530211	5.76799638886579	-9.37361482287356	8.00970961886808e-08	3.29582962660406e-06	8.30870223562423
LOC100190986	-1.78635406642625	5.96366847821022	-9.36286303591919	8.13411666403881e-08	3.3273321930427e-06	8.29308693956737
PFAS	1.49075653467178	5.73130171174483	9.36049212115669	8.16182301150544e-08	3.33213212653672e-06	8.28964171760074
TRAF3IP3	-1.2042035706074	8.26722922817031	-9.33411673557004	8.4768350934799e-08	3.42190190116822e-06	8.25127029913597
SHISA5	1.15599302872006	10.3715700130295	9.33354659156577	8.48378431216097e-08	3.42190190116822e-06	8.25043993329145
RNASEH2A	1.3355357570443	4.69613124268943	9.33250251214661	8.49652566774585e-08	3.42190190116822e-06	8.24891922130725
H2AC8	2.23442857086191	4.00496520962842	9.32239082227343	8.62097094103587e-08	3.46533132508459e-06	8.23418475926265
LINC02754	-3.11007215452059	5.35708479580001	-9.29770758149631	8.93288130167895e-08	3.57007221677445e-06	8.19816609082826
ND2	2.16797059445596	12.6296681948267	9.28603896855678	9.08444851448678e-08	3.60303735568865e-06	8.18111362467154
VPS26B	1.14470560188495	6.59083123246529	9.26984262745625	9.29933140833611e-08	3.65353393297002e-06	8.1574174870244
CLK4	-1.32636678277509	6.49958894427782	-9.26504962082027	9.36394348329479e-08	3.66089522049483e-06	8.1503990594672
ANKRD20A12P	-1.73064161558343	3.36544428971703	-9.25918417476213	9.44365645166269e-08	3.68249646531939e-06	8.14180652375251
LILRA3	-2.25618546132047	7.77895483276922	-9.2528126155613	9.5310579790979e-08	3.70273615567859e-06	8.13246790877333
TOX2	1.36051095500426	3.67635430189745	9.24946850311396	9.57727115608238e-08	3.71377380777306e-06	8.12756459732657
TTI2	1.27266882258636	5.67057265518539	9.23178813439335	9.8255537638646e-08	3.77742907222628e-06	8.1016185072685
LRRC75A	2.26583221830831	4.62388282702519	9.23157116243476	9.8286424310027e-08	3.77742907222628e-06	8.10129986686392
USP30	1.06700660343964	5.40823070974149	9.21910160783863	1.00078798037758e-07	3.80299432543479e-06	8.0829778743603
ZNF831	1.60651539675421	5.108117400343	9.21059071315364	1.01321894192714e-07	3.83625654564136e-06	8.07046179567878
MIR3682	-1.09755181574471	5.24705563326344	-9.19902574276929	1.0303718402383e-07	3.88709174160063e-06	8.05344048625876
RMDN3	1.12190589352979	6.43946094031665	9.1975966283542	1.03251260023693e-07	3.88813679894275e-06	8.05133600307188
TAGLN2	1.86930904741407	10.2683298841641	9.16964494455834	1.07533838307699e-07	4.02037801931043e-06	8.01012560946981
PRDX6	1.03373536338948	10.7439639377569	9.15985123289721	1.09078277197853e-07	4.04909433968257e-06	7.9956640713389
ACTR3BP2	-1.77545314041486	2.89218183970003	-9.15282075523584	1.10201352045522e-07	4.06906302013043e-06	7.98527563891858
NDUFB1	-1.08261140663749	7.54250864843919	-9.14761917117369	1.11040104941245e-07	4.09278916834675e-06	7.97758579539925
SNIP1	1.02999163611828	6.07449810286924	9.14504833303863	1.11457130675132e-07	4.10091474452313e-06	7.97378395121172
PPP5D1P	-1.13660639401466	3.00585020872138	-9.14369844039665	1.11676761979983e-07	4.10176163455352e-06	7.97178736404368
DENND4A	1.18243352306877	6.60132081838418	9.14081300137546	1.12147760351264e-07	4.11182175122685e-06	7.96751885713368
TRIM35	1.05995641008121	6.79221195286024	9.13343148906001	1.13362209113713e-07	4.12733404281028e-06	7.95659461387076
C9orf64	-1.03577269344179	8.89494998365224	-9.12141688642756	1.15368620377442e-07	4.18577418837251e-06	7.93879956638758
RASEF	-1.64683677945168	5.78849329985513	-9.11113256861974	1.17115775549363e-07	4.21253329226004e-06	7.92355340783866
CCDC18-AS1	-1.22841477139814	7.76090013462935	-9.10570284932307	1.18049420369594e-07	4.23880724225553e-06	7.91549886585567
ZC3H12A	1.16449071702389	6.33603840080699	9.10162703482909	1.18755406983998e-07	4.25683041323054e-06	7.90945038398368
TUBA3D	1.04437729051557	5.8062173040093	9.0867222661144	1.21375196508007e-07	4.31367861933568e-06	7.88731465932296
ACKR4	-1.90488564538717	3.24431438358041	-9.0835636891905	1.21938147037206e-07	4.31897049828557e-06	7.88262025806152
LGALS3BP	2.17136012438351	4.98239409980142	9.08193257766837	1.22229934252132e-07	4.32196760740336e-06	7.88019556183517
TSPAN33	1.82474903954275	7.37977634583282	9.06886493942285	1.24594285517952e-07	4.39068578458703e-06	7.86075846206349
TIPARP	1.03749395731239	7.7032978287634	9.06339785117589	1.25597695439422e-07	4.40372961723902e-06	7.85262043480223
DDX41	1.37077897937748	7.79048623563592	9.05999698893308	1.2622616613251e-07	4.41093848887172e-06	7.84755625190933
SULF2	1.57065781674753	7.76289818317369	9.05386219972787	1.27368245785143e-07	4.44170858330295e-06	7.83841745281846
HLA-DRB4	2.03172044465088	4.89620813980025	9.05124806174424	1.27858205608267e-07	4.44387622674023e-06	7.8345218633538
S1PR1-DT	1.1367485485196	3.55248860874284	9.04577357251902	1.28890711290172e-07	4.44449259328194e-06	7.82636108142775
NOP58	-1.28070946366957	8.74886823837464	-9.03854400191165	1.3026769732071e-07	4.47498959038155e-06	7.81557841789718
ALG8	1.26889264007847	6.15213209947571	9.03311359387571	1.31312183865039e-07	4.49087668818434e-06	7.80747495543546
PPIG	-1.97763129684989	6.90484791161332	-9.01944094887408	1.3398121417107e-07	4.55451896442209e-06	7.78705618050991
LOC389834	-1.57543280378241	3.39193724227786	-9.0177858896956	1.34308150654607e-07	4.55599453488847e-06	7.78458296110372
STARD10	1.6154622647739	4.02468515014191	9.00623415991264	1.36613564425117e-07	4.60425231185265e-06	7.76731144187018
TIMM8A	-1.76433514485306	4.0020964205353	-8.99910835324263	1.38056422608947e-07	4.6304390489837e-06	7.75664918731734
TUBB4B	1.709434530609	8.3533910704064	8.98916417503494	1.40096819197392e-07	4.68381384951281e-06	7.74175945399806
TRA2A	-1.11915227566229	7.17072914442361	-8.98576639770901	1.40801246896978e-07	4.69232526000759e-06	7.73666907906967
CDK4	1.79992242438586	7.1506065036511	8.98281138230879	1.41416911971616e-07	4.70532634378287e-06	7.73224087743852
SLC25A11	1.24492283282122	6.72955287594492	8.95855142853516	1.46579759240019e-07	4.86934225679185e-06	7.69584594779259
F8	1.84893169772993	4.38375534597184	8.95330210362041	1.47722769515589e-07	4.88644665398091e-06	7.68796137247178
TUSC2	1.07104507116168	6.38138938424819	8.94218783964456	1.50173902676494e-07	4.9205698648698e-06	7.67125638379527
PELI3	1.31800234659752	4.81746707448706	8.9389887292736	1.50887337976105e-07	4.92615280885369e-06	7.66644523366516
MCUR1	1.17941218610635	6.08137734178538	8.93245706940425	1.52355065080338e-07	4.96629901204064e-06	7.65661834372484
SUV39H1	1.23985350627276	4.85687405435975	8.92867279615432	1.53212294912054e-07	4.97186842978701e-06	7.65092249745345
MIPEPP3	-1.1243910277571	3.96593089736926	-8.92784448712003	1.53400603196666e-07	4.97186842978701e-06	7.64967554439309
LOC101927018	-1.35844879265135	4.50120369449278	-8.92749903912461	1.53479209509291e-07	4.97186842978701e-06	7.64915547507272
PIP5K1C	1.63967486136643	5.49913718862868	8.92278619960326	1.54555854922925e-07	4.98995431790259e-06	7.64205886292149
COX3	1.14810076094696	7.40462355096482	8.92260134658068	1.5459824612517e-07	4.98995431790259e-06	7.64178045474923
MAP3K1	1.06752069053656	7.57001500796134	8.91775801484789	1.55713308563728e-07	5.01310346181558e-06	7.63448438512362
RUNDC3A	3.912222417913	6.47704649685856	8.91117135081989	1.57243330742796e-07	5.05456142674302e-06	7.62455749226663
IP6K2	1.08252161663802	6.37083428948483	8.89755698968765	1.60456185053999e-07	5.14199221597009e-06	7.60402205142737
SIGLEC5	2.07095170477598	7.84424668954097	8.89341920126459	1.61446292949297e-07	5.1597071148131e-06	7.597776217075
TMEM164	1.86231106438408	7.94122130249923	8.8875619580815	1.62858844096905e-07	5.18711634435057e-06	7.58893131447394
CARM1	3.38727152946721	7.63391131349012	8.88407014981585	1.63707121411423e-07	5.19036165180107e-06	7.58365638899582
FRG1BP	-1.71443930690782	5.14897648835103	-8.87183673902923	1.66715889019413e-07	5.26973769200452e-06	7.56516400131865
FHL3	1.65299069372489	5.31932434962403	8.86620492947068	1.68120520231398e-07	5.28987866366363e-06	7.55664456415245
MALAT1	-1.52458470626776	9.8681743982813	-8.86547527034764	1.68303413800465e-07	5.28987866366363e-06	7.5555404956283
MED8	1.00282245267858	6.47611365144564	8.85772647104048	1.70258665077694e-07	5.3252417853836e-06	7.54381149150651
PRAF2	1.24298751705332	6.56426498702965	8.84781662921966	1.72794100289581e-07	5.39645287461262e-06	7.52880056987932
GBGT1	2.13965852837624	7.57506459164185	8.84358101301423	1.73889873118608e-07	5.41650892039587e-06	7.52238095912391
TIMP1	1.35653196700441	9.76089192999961	8.8394050512077	1.74977372361738e-07	5.42118432750134e-06	7.51604958238178
HEY1	-2.37229951815285	3.56221641608482	-8.83876320112067	1.75145155629178e-07	5.42118432750134e-06	7.51507625061915
FKSG49	-2.04959294074942	7.91930979892531	-8.83516794190423	1.76088111559026e-07	5.43424583334971e-06	7.50962328406688
GFI1B	1.59203313635448	4.36792293809646	8.83106217445422	1.77171498610194e-07	5.45960384638975e-06	7.50339406083074
MLLT11	1.02580915011465	6.46196211109715	8.81336199092822	1.8192294940646e-07	5.56394410091915e-06	7.47651555748395
ZSCAN22	1.03323950787536	3.02430773198907	8.80491557710051	1.84237383654692e-07	5.61103693110099e-06	7.46367557035935
CIZ1	1.24094900444233	5.39296424849216	8.80270504122888	1.84848201026434e-07	5.6214331921479e-06	7.46031371277578
XKR8	1.12610630022232	8.3288995979066	8.78973789569754	1.88474460305995e-07	5.68197237345685e-06	7.44058057799517
NKIRAS2	1.24828339124502	6.45364509328833	8.76990511673218	1.94166149407221e-07	5.78670601276208e-06	7.41035889197281
CHAMP1	1.32557938187769	6.45011853253066	8.74793838415538	2.00681861946439e-07	5.93355501068764e-06	7.37682807350871
TMEM141	1.03946932504027	5.75951652022879	8.73807140250471	2.0368305995862e-07	6.0017457582722e-06	7.36174710208452
MGLL	1.27008496225319	5.55248851718796	8.73004338737907	2.06159729673298e-07	6.05761166259767e-06	7.34946785970993
GNAZ	1.22653281533102	5.85050574375553	8.72850242084308	2.06638735800517e-07	6.06314670361517e-06	7.3471099517243
GOLGA6L2	-1.05554592780791	2.62049956985227	-8.71605987881008	2.10549624800386e-07	6.15194155824322e-06	7.32806009977612
NEK2-DT	-1.41695767318419	7.49220397081346	-8.6869943372071	2.19991848126057e-07	6.3742637994525e-06	7.28348424751747
UCP2	1.34744682551539	10.4760893272558	8.68002404943924	2.2232175420929e-07	6.40913706951121e-06	7.2727785938941
DHRS7B	1.62060819760308	5.64036700760968	8.6795775656655	2.2247187866501e-07	6.40913706951121e-06	7.27209263173059
TMEM9B	1.2245376588753	7.75355031246834	8.66189185334336	2.28505052466418e-07	6.5494700896897e-06	7.24490071536005
WASHC5	1.01022497842259	7.83383873139672	8.64613547123922	2.34025041778615e-07	6.63346524671939e-06	7.22064193093577
ARFIP2	1.43349920753628	6.02907360019618	8.64445761913987	2.34621056129899e-07	6.64133578423602e-06	7.2180568358098
LOC100505915	-2.71208566388494	5.97164806008222	-8.63800325432091	2.36928727359941e-07	6.6975706100042e-06	7.20810917114963
SSNA1	1.03692823032554	7.26082758217813	8.61935224227165	2.43732268097991e-07	6.82515782155743e-06	7.17933406003008
OS9	1.04955911438193	7.93924824516184	8.61767473315094	2.44354180717451e-07	6.83340069454083e-06	7.17674381189318
LOC654780	-1.25638476226029	4.06678019757657	-8.60825401504277	2.47877914141991e-07	6.90417762994689e-06	7.16219062548352
ZBED5-AS1	1.49127334926065	6.43633659293982	8.60544856541906	2.48937561092489e-07	6.91522689681957e-06	7.1578545760274
VAT1	1.17822407631742	6.3946514990165	8.59028321604326	2.54748723052147e-07	7.03916272889256e-06	7.1343980243047
KLF3	1.15956950383888	7.06245749778031	8.58042131636111	2.58604070081351e-07	7.0986817237331e-06	7.11912876624041
PTDSS1	1.01960854589155	9.56252871242901	8.57358687074001	2.61311838337109e-07	7.13613635470332e-06	7.10853969334949
KAT5	1.04393812895703	6.52229753207232	8.57352423169791	2.6133679297255e-07	7.13613635470332e-06	7.10844261496068
ZNF793	-1.03711942494434	4.5752029896673	-8.56814797093168	2.63487994217317e-07	7.185472595244e-06	7.10010859321423
XRCC2	-3.05840804456633	6.99948545612913	-8.5612759645334	2.6626482872956e-07	7.25171913440742e-06	7.08945058711762
PNISR	-1.09205590326804	8.37926553834745	-8.55747266515297	2.67814872998107e-07	7.28442487677511e-06	7.08354935069851
BAP1	1.14103398211824	5.6183583905486	8.54848767494089	2.71514527860236e-07	7.32773102227715e-06	7.06960083987478
MAP2K2	1.02218238564621	5.39516369234815	8.54444320858959	2.73197375235758e-07	7.3624190368842e-06	7.06331875965381
PRMT5	1.21615705654906	6.54799494264552	8.54332286176521	2.73665473157147e-07	7.3624190368842e-06	7.06157820882195
TMEM41B	1.04764833355433	7.62414979636313	8.53027357961058	2.7918019004568e-07	7.47658167488187e-06	7.041293293481
TCTA	1.30335363383322	6.896592874318	8.5289704400046	2.79737285837021e-07	7.48189648350248e-06	7.0392663898846
PLEK	1.67235740884544	10.0100871956106	8.50435689552857	2.90482063699072e-07	7.68873378946876e-06	7.00094176410367
ADRM1	1.00278195167809	7.6434416273955	8.50284476945032	2.91156154428162e-07	7.68873378946876e-06	6.99858477831469
MICALL1	1.01408706822405	5.68241393163431	8.49954848269889	2.92631311773734e-07	7.71791962860131e-06	6.99344576692191
DUSP23	1.03713949574436	7.47204937093541	8.486869405878	2.98379100188414e-07	7.82991797249144e-06	6.97366574554009
MZT2B	-2.08563566491706	8.74311404164539	-8.48252672506318	3.00374943670901e-07	7.85962186168628e-06	6.96688620653634
SLC48A1	1.72628424263224	5.40374917015453	8.48194952293486	3.00641273397836e-07	7.85962186168628e-06	6.96598493055857
ALOX12	2.46423368891596	4.73780916737692	8.47862006892474	3.0218238645757e-07	7.88016118284728e-06	6.96078530021801
LRRC69	-1.13079669187559	5.03998201163068	-8.47706076057988	3.0290700056703e-07	7.88919581252107e-06	6.95834962982199
TMEM179B	1.05718843168009	8.60213980849705	8.46470129083144	3.08715486532787e-07	7.97081990104827e-06	6.93903287090677
SYNGR3	1.20193471414517	3.02396085585626	8.46159042655187	3.10195838865744e-07	7.98926616100883e-06	6.93416777967521
ZNF213	1.7090457476104	6.14702688613284	8.4587706548398	3.11544117295829e-07	8.00422829436647e-06	6.92975685647295
BIK	1.5429634915718	4.48338674452337	8.45663958920248	3.12567175708893e-07	8.01078184230826e-06	6.92642258815498
MEIS1	1.65722073512199	3.26891842712523	8.45370516042623	3.13981685984472e-07	8.03716065399762e-06	6.9218304229055
IL32	1.76814486726131	9.5541775249416	8.44740172412936	3.17042987890204e-07	8.08575894054455e-06	6.91196227090339
TMEM185B	1.08426129176306	4.96017010917381	8.4376023886664	3.21864540204698e-07	8.1895392204718e-06	6.89661108681822
PTGS1	1.66754907316115	5.69577572982514	8.43753626997311	3.21897332987579e-07	8.1895392204718e-06	6.89650746643239
SH3GLB2	1.20156229381058	4.7444015584412	8.43545974487771	3.2292901271539e-07	8.20577961421252e-06	6.89325287641998
DEDD2	1.25324456374755	10.1178775003119	8.41624752639461	3.32640665692538e-07	8.42017931125058e-06	6.86311478070537
KCTD21	1.16117260344529	5.84761826195534	8.41150062790434	3.35087163472398e-07	8.46318208760433e-06	6.85566102950567
FANCG	1.29534455251167	4.34579474118642	8.40905785127933	3.3635350524866e-07	8.48489338149643e-06	6.85182416251371
TCP11L2	1.35850049367631	4.30017383762072	8.36266385611858	3.61383526938067e-07	8.94327774493707e-06	6.77880703384992
ZFYVE27	1.04799021429991	6.11874869729793	8.35354560179665	3.66529003770888e-07	9.03309136166705e-06	6.7644235859864
HSP90AA1	-1.80736093341475	10.6382377488187	-8.3395563505378	3.74573381209611e-07	9.14298881066141e-06	6.74233554145445
INPP5K	1.68222087998375	7.73918089972735	8.32608369534301	3.82496192203135e-07	9.30027454748461e-06	6.72103920017152
ASF1B	1.98038385356855	4.88041751316976	8.31774226623277	3.87489589674817e-07	9.37991782225613e-06	6.70784203431196
TMEM158	3.83181877012438	5.2693890409449	8.31361897394191	3.89983150511622e-07	9.40688830153716e-06	6.70131514469583
H2BC7	1.53773176747636	5.58288059007097	8.30695568620354	3.94048471728549e-07	9.48170613287311e-06	6.69076295055342
ABHD14A	1.47293663274028	6.84147739006652	8.29424314938714	4.0192847707434e-07	9.62249459144908e-06	6.67061497472975
CHMP6	1.2549249905153	6.65425497997828	8.28597862697622	4.07139989879333e-07	9.69327777770616e-06	6.65750534514505
SRGAP2B	-2.07709241989344	6.96645280508753	-8.28139606697194	4.1006024871604e-07	9.74336777757862e-06	6.65023241304199
LGALSL	1.09386225229779	5.13742606978207	8.27740203189079	4.12623414091459e-07	9.78198825542729e-06	6.6438912935873
ZNF296	1.00181704704506	4.9444567132463	8.27171754798019	4.16300482765321e-07	9.83562929949051e-06	6.63486275614099
MGC70870	-1.45157565597953	6.4711876094028	-8.26112553334442	4.23244165831797e-07	9.93219323687622e-06	6.61802847038955
GET3	1.88894690139742	7.58744974427202	8.25678278542686	4.26126159659192e-07	9.97737816252533e-06	6.61112215212293
FCGR2B	1.64814853671639	7.11045396942911	8.25469182587652	4.27521135988603e-07	9.99881831725811e-06	6.60779599989726
PPM1M	1.06104272016891	7.99771479257413	8.25328049933449	4.28465408489332e-07	1.00096812451338e-05	6.60555063803995
NEMF	-1.07809985970333	6.92454890138795	-8.23847064586082	4.3850734712329e-07	1.01670809435897e-05	6.58197310546192
BAG6	1.34086199647879	8.38908245013844	8.21665156657737	4.53754702374765e-07	1.04795176387302e-05	6.54718458304831
LYL1	2.42480054746353	10.8357408303939	8.21193227191836	4.57125235803819e-07	1.05264972228482e-05	6.53965191368505
TRAPPC1	1.75210757918468	7.98829789044018	8.20431982719783	4.62617596124956e-07	1.06289959144921e-05	6.52749522154335
NDUFAF3	1.13659767645457	8.08059503647597	8.20225781200356	4.64117233666489e-07	1.06517202736527e-05	6.52420098121673
NGDN	-1.07269072127808	5.65933044508352	-8.19651756147611	4.68318884877558e-07	1.07363390948523e-05	6.51502752260216
CAPN12	1.07039318134065	4.68068892144358	8.19375069700617	4.70358378005182e-07	1.07712584873151e-05	6.510604272277
SLC35A4	1.04301956763424	7.49382803468537	8.18653344566238	4.75722333650716e-07	1.08702292712171e-05	6.49906168630449
BCAS3	1.19400888450742	4.15491202344885	8.18367167398022	4.77866992108156e-07	1.09072879533483e-05	6.49448295035941
SH3GL3	-1.11297227522527	2.79373370813808	-8.17237893719901	4.86429549201024e-07	1.102388320596e-05	6.47640448042088
SLC38A5	2.5077239686946	4.69068283700464	8.1675589547578	4.90133154676343e-07	1.10901929206701e-05	6.46868310674683
KCTD2	1.3009033463097	6.31208382408365	8.15649361124511	4.9874808063973e-07	1.12376765807339e-05	6.45094543464119
MAPK14	1.362137810913	7.04842092678241	8.14138889346343	5.10765365307492e-07	1.14207792615701e-05	6.42670670427402
PPP1R15A	1.86007127720457	5.94076236344072	8.14001283049331	5.1187516811604e-07	1.14213822435868e-05	6.42449702789493
DCTN1	1.15704692741635	6.28971176070102	8.13067446438465	5.19473829629928e-07	1.15659157243752e-05	6.40949493561136
RNF41	1.00145493469341	5.68790774809125	8.12745534221249	5.2212061618273e-07	1.15877449944725e-05	6.40432075341315
TANGO2	1.93924420958448	8.94465723195904	8.11719238304512	5.30653845128377e-07	1.17521236911552e-05	6.38781571161412
ZNFX1	1.42028983439947	9.11142912792751	8.11423985011092	5.33135785437423e-07	1.17857188987465e-05	6.38306483478216
ORMDL2	1.36838605614659	7.92407489295301	8.11404421025235	5.33300673013933e-07	1.17857188987465e-05	6.38274999301608
NUDT2	1.53887831062499	4.85705570794211	8.10741482448689	5.38919764262597e-07	1.18475223422041e-05	6.37207839018341
NT5M	1.21394189799369	3.08619895882093	8.10673458780365	5.3949984153501e-07	1.18475223422041e-05	6.37098305666913
VKORC1	1.28414247203735	7.36182999221698	8.1061114643596	5.40031790361207e-07	1.18475223422041e-05	6.36997963472857
LINC01949	-1.06745237994036	3.16836234529329	-8.10300695922142	5.42690267116253e-07	1.1885081776607e-05	6.36497965592489
CYP27A1	1.34213626465232	7.04063371891919	8.09475224988285	5.49826069245863e-07	1.19733522511557e-05	6.35167880174456
LINC00597	-1.82849438276864	4.94124146067755	-8.09026499855343	5.53746350775686e-07	1.20191916404179e-05	6.34444469909557
H2AW	2.02489557733037	6.32711017407566	8.08970737376375	5.54235565050426e-07	1.20191916404179e-05	6.34354554106453
POLL	2.6450846297525	6.30658058423546	8.07894227903895	5.63769447145171e-07	1.2159253936429e-05	6.32617900894334
CBX3	-1.21571155964838	7.56277711739856	-8.07809831237634	5.64524131300915e-07	1.2159253936429e-05	6.32481685282125
TRIM10	1.4549371020875	3.30127918444528	8.07566369621811	5.66707140238596e-07	1.21757408441376e-05	6.32088687253526
COG7	1.03456379038317	4.67156068780192	8.07485158419509	5.67437293638202e-07	1.21788856171607e-05	6.31957577946889
ARHGAP6	1.17457430911241	3.4596928444415	8.0729055866469	5.69190922056774e-07	1.22039681561649e-05	6.31643375984506
SMIM3	1.19761566637269	7.03916146618026	8.07021297988524	5.71626742730742e-07	1.22436109926578e-05	6.31208543497784
MORN3	-1.37991289597079	6.10774750903358	-8.06446379114064	5.76864349278877e-07	1.23431221073394e-05	6.30279778886546
POLA1	1.14048089455306	3.83859697539016	8.05229343107849	5.8811865643042e-07	1.25453286405434e-05	6.28312250542543
MAP2K3	2.03645064177772	10.098127757948	8.04789812891035	5.92239578457374e-07	1.25953346226922e-05	6.27601199676455
PCGF5	1.50220089944228	7.72310476192528	8.03093296300208	6.08432171007226e-07	1.28733386932584e-05	6.24854256922336
TNFAIP3	1.14931418878788	8.68866520070082	8.01900929750577	6.20090497592986e-07	1.3061086475699e-05	6.22921334201289
TADA2B	1.0508350825513	7.70526227469397	7.98299290331197	6.5675092417563e-07	1.36194212526362e-05	6.17071325326956
NRGN	2.63824324271879	9.4729749692738	7.97568330933261	6.64465034859523e-07	1.37302506972445e-05	6.15881950602683
